,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,season_label,weather_label,holiday_map
9515,2012-09-19 20:00:00,3,0,1,1,21.32,25.0,48,11.0014,31,378,409,2012-09-19,20,Wednesday,September,Fall,sunny,non-holiday
9516,2012-09-19 21:00:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349,2012-09-19,21,Wednesday,September,Fall,sunny,non-holiday
9517,2012-09-19 22:00:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229,2012-09-19,22,Wednesday,September,Fall,sunny,non-holiday
9518,2012-09-19 23:00:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123,2012-09-19,23,Wednesday,September,Fall,sunny,non-holiday
9519,2012-10-01 00:00:00,4,0,1,1,18.86,22.725,72,7.0015,6,39,45,2012-10-01,00,Monday,October,Winter,sunny,non-holiday
9520,2012-10-01 01:00:00,4,0,1,1,18.04,21.97,77,6.0032,5,13,18,2012-10-01,01,Monday,October,Winter,sunny,non-holiday
9521,2012-10-01 02:00:00,4,0,1,1,18.86,22.725,72,0.0,6,6,12,2012-10-01,02,Monday,October,Winter,sunny,non-holiday
9522,2012-10-01 03:00:00,4,0,1,1,18.04,21.97,77,0.0,1,6,7,2012-10-01,03,Monday,October,Winter,sunny,non-holiday
9523,2012-10-01 04:00:00,4,0,1,1,17.22,21.21,82,7.0015,0,10,10,2012-10-01,04,Monday,October,Winter,sunny,non-holiday
9524,2012-10-01 05:00:00,4,0,1,1,18.04,21.97,77,0.0,2,34,36,2012-10-01,05,Monday,October,Winter,sunny,non-holiday
9525,2012-10-01 06:00:00,4,0,1,1,18.04,21.97,77,7.0015,8,147,155,2012-10-01,06,Monday,October,Winter,sunny,non-holiday
9526,2012-10-01 07:00:00,4,0,1,1,18.04,21.97,77,11.0014,13,470,483,2012-10-01,07,Monday,October,Winter,sunny,non-holiday
9527,2012-10-01 08:00:00,4,0,1,2,18.86,22.725,77,7.0015,40,744,784,2012-10-01,08,Monday,October,Winter,cloudy,non-holiday
9528,2012-10-01 09:00:00,4,0,1,2,21.32,25.0,63,0.0,26,314,340,2012-10-01,09,Monday,October,Winter,cloudy,non-holiday
9529,2012-10-01 10:00:00,4,0,1,1,22.14,25.76,56,0.0,44,135,179,2012-10-01,10,Monday,October,Winter,sunny,non-holiday
9530,2012-10-01 11:00:00,4,0,1,1,23.78,27.275,46,0.0,76,196,272,2012-10-01,11,Monday,October,Winter,sunny,non-holiday
9531,2012-10-01 12:00:00,4,0,1,2,24.6,31.06,43,11.0014,61,262,323,2012-10-01,12,Monday,October,Winter,cloudy,non-holiday
9532,2012-10-01 13:00:00,4,0,1,2,24.6,31.06,43,11.0014,80,225,305,2012-10-01,13,Monday,October,Winter,cloudy,non-holiday
9533,2012-10-01 14:00:00,4,0,1,2,24.6,31.06,43,7.0015,51,193,244,2012-10-01,14,Monday,October,Winter,cloudy,non-holiday
9534,2012-10-01 15:00:00,4,0,1,2,25.42,31.06,43,8.9981,95,234,329,2012-10-01,15,Monday,October,Winter,cloudy,non-holiday
9535,2012-10-01 16:00:00,4,0,1,2,25.42,31.06,46,16.9979,51,408,459,2012-10-01,16,Monday,October,Winter,cloudy,non-holiday
9536,2012-10-01 17:00:00,4,0,1,3,22.96,26.515,60,16.9979,65,791,856,2012-10-01,17,Monday,October,Winter,rainly,non-holiday
9537,2012-10-01 18:00:00,4,0,1,3,22.96,26.515,64,7.0015,42,571,613,2012-10-01,18,Monday,October,Winter,rainly,non-holiday
9538,2012-10-01 19:00:00,4,0,1,2,22.14,25.76,68,7.0015,33,483,516,2012-10-01,19,Monday,October,Winter,cloudy,non-holiday
9539,2012-10-01 20:00:00,4,0,1,3,22.14,25.76,68,0.0,11,251,262,2012-10-01,20,Monday,October,Winter,rainly,non-holiday
9540,2012-10-01 21:00:00,4,0,1,2,22.14,25.76,73,8.9981,13,205,218,2012-10-01,21,Monday,October,Winter,cloudy,non-holiday
9541,2012-10-01 22:00:00,4,0,1,3,22.14,25.76,77,6.0032,17,190,207,2012-10-01,22,Monday,October,Winter,rainly,non-holiday
9542,2012-10-01 23:00:00,4,0,1,3,22.14,25.76,77,0.0,17,88,105,2012-10-01,23,Monday,October,Winter,rainly,non-holiday
9543,2012-10-02 00:00:00,4,0,1,2,22.96,26.515,73,0.0,1,30,31,2012-10-02,00,Tuesday,October,Winter,cloudy,non-holiday
9544,2012-10-02 01:00:00,4,0,1,2,22.14,25.76,77,7.0015,0,11,11,2012-10-02,01,Tuesday,October,Winter,cloudy,non-holiday
9545,2012-10-02 02:00:00,4,0,1,2,22.14,25.76,77,7.0015,0,2,2,2012-10-02,02,Tuesday,October,Winter,cloudy,non-holiday
9546,2012-10-02 03:00:00,4,0,1,2,22.14,25.76,88,12.998,1,4,5,2012-10-02,03,Tuesday,October,Winter,cloudy,non-holiday
9547,2012-10-02 04:00:00,4,0,1,2,22.96,26.515,83,6.0032,2,8,10,2012-10-02,04,Tuesday,October,Winter,cloudy,non-holiday
9548,2012-10-02 05:00:00,4,0,1,2,22.96,26.515,83,8.9981,1,42,43,2012-10-02,05,Tuesday,October,Winter,cloudy,non-holiday
9549,2012-10-02 06:00:00,4,0,1,3,23.78,27.275,83,7.0015,3,176,179,2012-10-02,06,Tuesday,October,Winter,rainly,non-holiday
9550,2012-10-02 07:00:00,4,0,1,3,23.78,27.275,83,7.0015,4,256,260,2012-10-02,07,Tuesday,October,Winter,rainly,non-holiday
9551,2012-10-02 08:00:00,4,0,1,3,24.6,27.275,88,0.0,6,128,134,2012-10-02,08,Tuesday,October,Winter,rainly,non-holiday
9552,2012-10-02 09:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,83,86,2012-10-02,09,Tuesday,October,Winter,rainly,non-holiday
9553,2012-10-02 10:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,42,45,2012-10-02,10,Tuesday,October,Winter,rainly,non-holiday
9554,2012-10-02 11:00:00,4,0,1,3,23.78,27.275,94,8.9981,7,92,99,2012-10-02,11,Tuesday,October,Winter,rainly,non-holiday
9555,2012-10-02 12:00:00,4,0,1,2,24.6,27.275,88,12.998,6,98,104,2012-10-02,12,Tuesday,October,Winter,cloudy,non-holiday
9556,2012-10-02 13:00:00,4,0,1,2,24.6,27.275,88,8.9981,6,148,154,2012-10-02,13,Tuesday,October,Winter,cloudy,non-holiday
9557,2012-10-02 14:00:00,4,0,1,3,24.6,27.275,88,8.9981,16,147,163,2012-10-02,14,Tuesday,October,Winter,rainly,non-holiday
9558,2012-10-02 15:00:00,4,0,1,3,25.42,28.79,83,8.9981,14,195,209,2012-10-02,15,Tuesday,October,Winter,rainly,non-holiday
9559,2012-10-02 16:00:00,4,0,1,3,25.42,28.03,88,8.9981,46,328,374,2012-10-02,16,Tuesday,October,Winter,rainly,non-holiday
9560,2012-10-02 17:00:00,4,0,1,3,25.42,28.03,88,7.0015,38,677,715,2012-10-02,17,Tuesday,October,Winter,rainly,non-holiday
9561,2012-10-02 18:00:00,4,0,1,3,25.42,27.275,94,6.0032,48,639,687,2012-10-02,18,Tuesday,October,Winter,rainly,non-holiday
9562,2012-10-02 19:00:00,4,0,1,3,25.42,27.275,94,0.0,27,368,395,2012-10-02,19,Tuesday,October,Winter,rainly,non-holiday
9563,2012-10-02 20:00:00,4,0,1,3,25.42,27.275,94,8.9981,20,286,306,2012-10-02,20,Tuesday,October,Winter,rainly,non-holiday
9564,2012-10-02 21:00:00,4,0,1,3,25.42,27.275,94,7.0015,24,265,289,2012-10-02,21,Tuesday,October,Winter,rainly,non-holiday
9565,2012-10-02 22:00:00,4,0,1,2,25.42,27.275,94,7.0015,28,212,240,2012-10-02,22,Tuesday,October,Winter,cloudy,non-holiday
9566,2012-10-02 23:00:00,4,0,1,2,25.42,27.275,94,0.0,11,87,98,2012-10-02,23,Tuesday,October,Winter,cloudy,non-holiday
9567,2012-10-03 00:00:00,4,0,1,3,25.42,27.275,94,0.0,5,47,52,2012-10-03,00,Wednesday,October,Winter,rainly,non-holiday
9568,2012-10-03 01:00:00,4,0,1,2,25.42,27.275,94,0.0,3,16,19,2012-10-03,01,Wednesday,October,Winter,cloudy,non-holiday
9569,2012-10-03 02:00:00,4,0,1,2,25.42,27.275,94,0.0,2,7,9,2012-10-03,02,Wednesday,October,Winter,cloudy,non-holiday
9570,2012-10-03 03:00:00,4,0,1,2,24.6,25.76,94,0.0,0,7,7,2012-10-03,03,Wednesday,October,Winter,cloudy,non-holiday
9571,2012-10-03 04:00:00,4,0,1,2,24.6,25.0,100,0.0,2,9,11,2012-10-03,04,Wednesday,October,Winter,cloudy,non-holiday
9572,2012-10-03 05:00:00,4,0,1,2,25.42,27.275,94,7.0015,2,32,34,2012-10-03,05,Wednesday,October,Winter,cloudy,non-holiday
9573,2012-10-03 06:00:00,4,0,1,2,24.6,25.76,94,8.9981,4,173,177,2012-10-03,06,Wednesday,October,Winter,cloudy,non-holiday
9574,2012-10-03 07:00:00,4,0,1,2,24.6,25.76,94,12.998,11,504,515,2012-10-03,07,Wednesday,October,Winter,cloudy,non-holiday
9575,2012-10-03 08:00:00,4,0,1,2,25.42,28.03,88,7.0015,28,781,809,2012-10-03,08,Wednesday,October,Winter,cloudy,non-holiday
9576,2012-10-03 09:00:00,4,0,1,2,25.42,28.79,83,12.998,30,332,362,2012-10-03,09,Wednesday,October,Winter,cloudy,non-holiday
9577,2012-10-03 10:00:00,4,0,1,1,27.06,30.305,78,11.0014,29,146,175,2012-10-03,10,Wednesday,October,Winter,sunny,non-holiday
9578,2012-10-03 11:00:00,4,0,1,1,27.06,30.305,78,11.0014,52,178,230,2012-10-03,11,Wednesday,October,Winter,sunny,non-holiday
9579,2012-10-03 12:00:00,4,0,1,2,28.7,32.575,70,7.0015,69,289,358,2012-10-03,12,Wednesday,October,Winter,cloudy,non-holiday
9580,2012-10-03 13:00:00,4,0,1,2,28.7,33.335,74,7.0015,55,224,279,2012-10-03,13,Wednesday,October,Winter,cloudy,non-holiday
9581,2012-10-03 14:00:00,4,0,1,2,29.52,34.09,70,11.0014,56,195,251,2012-10-03,14,Wednesday,October,Winter,cloudy,non-holiday
9582,2012-10-03 15:00:00,4,0,1,2,29.52,34.09,62,11.0014,59,260,319,2012-10-03,15,Wednesday,October,Winter,cloudy,non-holiday
9583,2012-10-03 16:00:00,4,0,1,2,29.52,33.335,58,0.0,42,436,478,2012-10-03,16,Wednesday,October,Winter,cloudy,non-holiday
9584,2012-10-03 17:00:00,4,0,1,1,28.7,32.575,65,0.0,84,833,917,2012-10-03,17,Wednesday,October,Winter,sunny,non-holiday
9585,2012-10-03 18:00:00,4,0,1,1,28.7,32.575,65,0.0,54,756,810,2012-10-03,18,Wednesday,October,Winter,sunny,non-holiday
9586,2012-10-03 19:00:00,4,0,1,1,28.7,32.575,65,0.0,49,544,593,2012-10-03,19,Wednesday,October,Winter,sunny,non-holiday
9587,2012-10-03 20:00:00,4,0,1,1,28.7,32.575,65,0.0,48,449,497,2012-10-03,20,Wednesday,October,Winter,sunny,non-holiday
9588,2012-10-03 21:00:00,4,0,1,2,27.06,31.06,74,0.0,14,195,209,2012-10-03,21,Wednesday,October,Winter,cloudy,non-holiday
9589,2012-10-03 22:00:00,4,0,1,1,27.06,31.06,74,0.0,9,232,241,2012-10-03,22,Wednesday,October,Winter,sunny,non-holiday
9590,2012-10-03 23:00:00,4,0,1,2,27.06,30.305,78,0.0,21,199,220,2012-10-03,23,Wednesday,October,Winter,cloudy,non-holiday
9591,2012-10-04 00:00:00,4,0,1,3,26.24,28.79,89,0.0,11,65,76,2012-10-04,00,Thursday,October,Winter,rainly,non-holiday
9592,2012-10-04 01:00:00,4,0,1,2,25.42,27.275,94,0.0,2,23,25,2012-10-04,01,Thursday,October,Winter,cloudy,non-holiday
9593,2012-10-04 02:00:00,4,0,1,1,26.24,28.79,89,0.0,3,10,13,2012-10-04,02,Thursday,October,Winter,sunny,non-holiday
9594,2012-10-04 03:00:00,4,0,1,2,25.42,28.03,88,0.0,5,6,11,2012-10-04,03,Thursday,October,Winter,cloudy,non-holiday
9595,2012-10-04 04:00:00,4,0,1,2,26.24,28.79,89,0.0,0,10,10,2012-10-04,04,Thursday,October,Winter,cloudy,non-holiday
9596,2012-10-04 05:00:00,4,0,1,3,26.24,28.79,89,7.0015,2,37,39,2012-10-04,05,Thursday,October,Winter,rainly,non-holiday
9597,2012-10-04 06:00:00,4,0,1,3,25.42,27.275,94,6.0032,1,132,133,2012-10-04,06,Thursday,October,Winter,rainly,non-holiday
9598,2012-10-04 07:00:00,4,0,1,2,26.24,28.79,89,6.0032,12,379,391,2012-10-04,07,Thursday,October,Winter,cloudy,non-holiday
9599,2012-10-04 08:00:00,4,0,1,1,26.24,28.79,89,0.0,27,711,738,2012-10-04,08,Thursday,October,Winter,sunny,non-holiday
9600,2012-10-04 09:00:00,4,0,1,2,26.24,28.79,89,12.998,40,319,359,2012-10-04,09,Thursday,October,Winter,cloudy,non-holiday
9601,2012-10-04 10:00:00,4,0,1,2,27.06,30.305,83,8.9981,27,150,177,2012-10-04,10,Thursday,October,Winter,cloudy,non-holiday
9602,2012-10-04 11:00:00,4,0,1,2,28.7,32.575,70,7.0015,38,176,214,2012-10-04,11,Thursday,October,Winter,cloudy,non-holiday
9603,2012-10-04 12:00:00,4,0,1,2,29.52,33.335,54,12.998,57,231,288,2012-10-04,12,Thursday,October,Winter,cloudy,non-holiday
9604,2012-10-04 13:00:00,4,0,1,2,29.52,33.335,58,22.0028,63,231,294,2012-10-04,13,Thursday,October,Winter,cloudy,non-holiday
9605,2012-10-04 14:00:00,4,0,1,1,28.7,32.575,61,16.9979,56,211,267,2012-10-04,14,Thursday,October,Winter,sunny,non-holiday
9606,2012-10-04 15:00:00,4,0,1,1,29.52,33.335,54,19.0012,77,248,325,2012-10-04,15,Thursday,October,Winter,sunny,non-holiday
9607,2012-10-04 16:00:00,4,0,1,1,28.7,32.575,54,19.0012,86,411,497,2012-10-04,16,Thursday,October,Winter,sunny,non-holiday
9608,2012-10-04 17:00:00,4,0,1,1,28.7,32.575,51,15.0013,112,789,901,2012-10-04,17,Thursday,October,Winter,sunny,non-holiday
9609,2012-10-04 18:00:00,4,0,1,1,27.06,31.06,57,7.0015,75,812,887,2012-10-04,18,Thursday,October,Winter,sunny,non-holiday
9610,2012-10-04 19:00:00,4,0,1,1,27.06,31.06,57,7.0015,67,467,534,2012-10-04,19,Thursday,October,Winter,sunny,non-holiday
9611,2012-10-04 20:00:00,4,0,1,1,26.24,30.305,65,7.0015,50,391,441,2012-10-04,20,Thursday,October,Winter,sunny,non-holiday
9612,2012-10-04 21:00:00,4,0,1,1,25.42,30.305,69,0.0,33,288,321,2012-10-04,21,Thursday,October,Winter,sunny,non-holiday
9613,2012-10-04 22:00:00,4,0,1,1,26.24,31.06,47,8.9981,29,203,232,2012-10-04,22,Thursday,October,Winter,sunny,non-holiday
9614,2012-10-04 23:00:00,4,0,1,1,24.6,31.06,56,6.0032,18,137,155,2012-10-04,23,Thursday,October,Winter,sunny,non-holiday
9615,2012-10-05 00:00:00,4,0,1,1,22.96,26.515,73,0.0,16,86,102,2012-10-05,00,Friday,October,Winter,sunny,non-holiday
9616,2012-10-05 01:00:00,4,0,1,1,22.14,25.76,68,7.0015,3,43,46,2012-10-05,01,Friday,October,Winter,sunny,non-holiday
9617,2012-10-05 02:00:00,4,0,1,1,22.14,25.76,73,6.0032,1,10,11,2012-10-05,02,Friday,October,Winter,sunny,non-holiday
9618,2012-10-05 03:00:00,4,0,1,1,22.14,25.76,73,0.0,5,11,16,2012-10-05,03,Friday,October,Winter,sunny,non-holiday
9619,2012-10-05 04:00:00,4,0,1,1,22.14,25.76,77,0.0,0,11,11,2012-10-05,04,Friday,October,Winter,sunny,non-holiday
9620,2012-10-05 05:00:00,4,0,1,1,21.32,25.0,77,0.0,0,41,41,2012-10-05,05,Friday,October,Winter,sunny,non-holiday
9621,2012-10-05 06:00:00,4,0,1,1,21.32,25.0,83,0.0,4,133,137,2012-10-05,06,Friday,October,Winter,sunny,non-holiday
9622,2012-10-05 07:00:00,4,0,1,1,21.32,25.0,83,7.0015,11,417,428,2012-10-05,07,Friday,October,Winter,sunny,non-holiday
9623,2012-10-05 08:00:00,4,0,1,1,23.78,27.275,64,0.0,36,749,785,2012-10-05,08,Friday,October,Winter,sunny,non-holiday
9624,2012-10-05 09:00:00,4,0,1,1,24.6,30.305,60,6.0032,58,326,384,2012-10-05,09,Friday,October,Winter,sunny,non-holiday
9625,2012-10-05 10:00:00,4,0,1,1,27.06,31.06,54,0.0,68,192,260,2012-10-05,10,Friday,October,Winter,sunny,non-holiday
9626,2012-10-05 11:00:00,4,0,1,1,28.7,32.575,48,12.998,90,214,304,2012-10-05,11,Friday,October,Winter,sunny,non-holiday
9627,2012-10-05 12:00:00,4,0,1,1,29.52,32.575,42,11.0014,161,307,468,2012-10-05,12,Friday,October,Winter,sunny,non-holiday
9628,2012-10-05 13:00:00,4,0,1,1,28.7,32.575,48,0.0,117,307,424,2012-10-05,13,Friday,October,Winter,sunny,non-holiday
9629,2012-10-05 14:00:00,4,0,1,1,30.34,32.575,37,15.0013,113,287,400,2012-10-05,14,Friday,October,Winter,sunny,non-holiday
9630,2012-10-05 15:00:00,4,0,1,1,29.52,32.575,39,16.9979,150,320,470,2012-10-05,15,Friday,October,Winter,sunny,non-holiday
9631,2012-10-05 16:00:00,4,0,1,1,29.52,32.575,37,0.0,153,481,634,2012-10-05,16,Friday,October,Winter,sunny,non-holiday
9632,2012-10-05 17:00:00,4,0,1,1,28.7,31.82,42,11.0014,158,742,900,2012-10-05,17,Friday,October,Winter,sunny,non-holiday
9633,2012-10-05 18:00:00,4,0,1,1,26.24,31.06,57,8.9981,106,655,761,2012-10-05,18,Friday,October,Winter,sunny,non-holiday
9634,2012-10-05 19:00:00,4,0,1,1,25.42,29.545,73,11.0014,67,433,500,2012-10-05,19,Friday,October,Winter,sunny,non-holiday
9635,2012-10-05 20:00:00,4,0,1,1,24.6,28.79,78,8.9981,66,306,372,2012-10-05,20,Friday,October,Winter,sunny,non-holiday
9636,2012-10-05 21:00:00,4,0,1,1,24.6,29.545,69,15.0013,47,220,267,2012-10-05,21,Friday,October,Winter,sunny,non-holiday
9637,2012-10-05 22:00:00,4,0,1,1,24.6,29.545,73,19.0012,63,201,264,2012-10-05,22,Friday,October,Winter,sunny,non-holiday
9638,2012-10-05 23:00:00,4,0,1,1,23.78,27.275,78,15.0013,23,148,171,2012-10-05,23,Friday,October,Winter,sunny,non-holiday
9639,2012-10-06 00:00:00,4,0,0,1,22.96,26.515,83,11.0014,37,154,191,2012-10-06,00,Saturday,October,Winter,sunny,non-holiday
9640,2012-10-06 01:00:00,4,0,0,1,22.96,26.515,83,16.9979,25,116,141,2012-10-06,01,Saturday,October,Winter,sunny,non-holiday
9641,2012-10-06 02:00:00,4,0,0,1,22.96,26.515,78,12.998,13,62,75,2012-10-06,02,Saturday,October,Winter,sunny,non-holiday
9642,2012-10-06 03:00:00,4,0,0,1,22.14,25.76,77,15.0013,2,54,56,2012-10-06,03,Saturday,October,Winter,sunny,non-holiday
9643,2012-10-06 04:00:00,4,0,0,1,22.14,25.76,83,16.9979,4,7,11,2012-10-06,04,Saturday,October,Winter,sunny,non-holiday
9644,2012-10-06 05:00:00,4,0,0,1,22.14,25.76,83,12.998,2,8,10,2012-10-06,05,Saturday,October,Winter,sunny,non-holiday
9645,2012-10-06 06:00:00,4,0,0,1,22.14,25.76,88,16.9979,2,28,30,2012-10-06,06,Saturday,October,Winter,sunny,non-holiday
9646,2012-10-06 07:00:00,4,0,0,1,22.14,25.76,83,19.9995,13,71,84,2012-10-06,07,Saturday,October,Winter,sunny,non-holiday
9647,2012-10-06 08:00:00,4,0,0,1,22.96,26.515,83,12.998,22,184,206,2012-10-06,08,Saturday,October,Winter,sunny,non-holiday
9648,2012-10-06 09:00:00,4,0,0,1,24.6,29.545,73,12.998,130,265,395,2012-10-06,09,Saturday,October,Winter,sunny,non-holiday
9649,2012-10-06 10:00:00,4,0,0,1,25.42,30.305,69,19.0012,198,341,539,2012-10-06,10,Saturday,October,Winter,sunny,non-holiday
9650,2012-10-06 11:00:00,4,0,0,1,26.24,30.305,65,16.9979,258,389,647,2012-10-06,11,Saturday,October,Winter,sunny,non-holiday
9651,2012-10-06 12:00:00,4,0,0,1,28.7,32.575,54,7.0015,362,381,743,2012-10-06,12,Saturday,October,Winter,sunny,non-holiday
9652,2012-10-06 13:00:00,4,0,0,2,26.24,31.06,57,35.0008,310,400,710,2012-10-06,13,Saturday,October,Winter,cloudy,non-holiday
9653,2012-10-06 14:00:00,4,0,0,2,24.6,31.06,56,27.9993,269,307,576,2012-10-06,14,Saturday,October,Winter,cloudy,non-holiday
9654,2012-10-06 15:00:00,4,0,0,1,24.6,31.06,46,27.9993,279,341,620,2012-10-06,15,Saturday,October,Winter,sunny,non-holiday
9655,2012-10-06 16:00:00,4,0,0,1,24.6,31.06,43,35.0008,317,342,659,2012-10-06,16,Saturday,October,Winter,sunny,non-holiday
9656,2012-10-06 17:00:00,4,0,0,1,22.14,25.76,49,26.0027,268,342,610,2012-10-06,17,Saturday,October,Winter,sunny,non-holiday
9657,2012-10-06 18:00:00,4,0,0,1,21.32,25.0,48,27.9993,183,312,495,2012-10-06,18,Saturday,October,Winter,sunny,non-holiday
9658,2012-10-06 19:00:00,4,0,0,1,19.68,23.485,55,15.0013,102,239,341,2012-10-06,19,Saturday,October,Winter,sunny,non-holiday
9659,2012-10-06 20:00:00,4,0,0,1,19.68,23.485,55,16.9979,75,172,247,2012-10-06,20,Saturday,October,Winter,sunny,non-holiday
9660,2012-10-06 21:00:00,4,0,0,1,18.86,22.725,59,8.9981,78,137,215,2012-10-06,21,Saturday,October,Winter,sunny,non-holiday
9661,2012-10-06 22:00:00,4,0,0,1,18.04,21.97,62,8.9981,45,140,185,2012-10-06,22,Saturday,October,Winter,sunny,non-holiday
9662,2012-10-06 23:00:00,4,0,0,1,18.04,21.97,62,8.9981,37,142,179,2012-10-06,23,Saturday,October,Winter,sunny,non-holiday
9663,2012-10-07 00:00:00,4,0,0,1,18.04,21.97,62,11.0014,28,99,127,2012-10-07,00,Sunday,October,Winter,sunny,non-holiday
9664,2012-10-07 01:00:00,4,0,0,1,18.04,21.97,54,15.0013,29,80,109,2012-10-07,01,Sunday,October,Winter,sunny,non-holiday
9665,2012-10-07 02:00:00,4,0,0,1,17.22,21.21,62,8.9981,10,64,74,2012-10-07,02,Sunday,October,Winter,sunny,non-holiday
9666,2012-10-07 03:00:00,4,0,0,2,18.04,21.97,62,8.9981,5,17,22,2012-10-07,03,Sunday,October,Winter,cloudy,non-holiday
9667,2012-10-07 04:00:00,4,0,0,2,18.04,21.97,54,16.9979,5,6,11,2012-10-07,04,Sunday,October,Winter,cloudy,non-holiday
9668,2012-10-07 05:00:00,4,0,0,2,18.04,21.97,54,8.9981,2,8,10,2012-10-07,05,Sunday,October,Winter,cloudy,non-holiday
9669,2012-10-07 06:00:00,4,0,0,2,18.04,21.97,54,12.998,4,19,23,2012-10-07,06,Sunday,October,Winter,cloudy,non-holiday
9670,2012-10-07 07:00:00,4,0,0,3,17.22,21.21,58,11.0014,6,29,35,2012-10-07,07,Sunday,October,Winter,rainly,non-holiday
9671,2012-10-07 08:00:00,4,0,0,3,17.22,21.21,67,8.9981,11,51,62,2012-10-07,08,Sunday,October,Winter,rainly,non-holiday
9672,2012-10-07 09:00:00,4,0,0,3,16.4,20.455,71,8.9981,16,70,86,2012-10-07,09,Sunday,October,Winter,rainly,non-holiday
9673,2012-10-07 10:00:00,4,0,0,2,17.22,21.21,67,12.998,41,144,185,2012-10-07,10,Sunday,October,Winter,cloudy,non-holiday
9674,2012-10-07 11:00:00,4,0,0,2,17.22,21.21,71,7.0015,76,260,336,2012-10-07,11,Sunday,October,Winter,cloudy,non-holiday
9675,2012-10-07 12:00:00,4,0,0,2,17.22,21.21,71,0.0,100,292,392,2012-10-07,12,Sunday,October,Winter,cloudy,non-holiday
9676,2012-10-07 13:00:00,4,0,0,2,18.04,21.97,72,6.0032,80,240,320,2012-10-07,13,Sunday,October,Winter,cloudy,non-holiday
9677,2012-10-07 14:00:00,4,0,0,2,18.04,21.97,67,0.0,71,243,314,2012-10-07,14,Sunday,October,Winter,cloudy,non-holiday
9678,2012-10-07 15:00:00,4,0,0,3,17.22,21.21,77,8.9981,74,232,306,2012-10-07,15,Sunday,October,Winter,rainly,non-holiday
9679,2012-10-07 16:00:00,4,0,0,3,16.4,20.455,82,11.0014,87,246,333,2012-10-07,16,Sunday,October,Winter,rainly,non-holiday
9680,2012-10-07 17:00:00,4,0,0,3,16.4,20.455,82,15.0013,35,122,157,2012-10-07,17,Sunday,October,Winter,rainly,non-holiday
9681,2012-10-07 18:00:00,4,0,0,3,16.4,20.455,82,12.998,24,82,106,2012-10-07,18,Sunday,October,Winter,rainly,non-holiday
9682,2012-10-07 19:00:00,4,0,0,2,16.4,20.455,82,7.0015,17,97,114,2012-10-07,19,Sunday,October,Winter,cloudy,non-holiday
9683,2012-10-07 20:00:00,4,0,0,1,16.4,20.455,82,8.9981,19,97,116,2012-10-07,20,Sunday,October,Winter,sunny,non-holiday
9684,2012-10-07 21:00:00,4,0,0,1,15.58,19.695,87,7.0015,22,91,113,2012-10-07,21,Sunday,October,Winter,sunny,non-holiday
9685,2012-10-07 22:00:00,4,0,0,1,15.58,19.695,87,8.9981,7,72,79,2012-10-07,22,Sunday,October,Winter,sunny,non-holiday
9686,2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,12,68,80,2012-10-07,23,Sunday,October,Winter,sunny,non-holiday
9687,2012-10-08 00:00:00,4,1,0,1,15.58,19.695,76,19.0012,7,44,51,2012-10-08,00,Monday,October,Winter,sunny,holiday
9688,2012-10-08 01:00:00,4,1,0,1,13.94,16.665,87,11.0014,2,35,37,2012-10-08,01,Monday,October,Winter,sunny,holiday
9689,2012-10-08 02:00:00,4,1,0,1,13.94,16.665,81,12.998,3,12,15,2012-10-08,02,Monday,October,Winter,sunny,holiday
9690,2012-10-08 03:00:00,4,1,0,1,13.94,17.425,81,7.0015,2,8,10,2012-10-08,03,Monday,October,Winter,sunny,holiday
9691,2012-10-08 04:00:00,4,1,0,1,13.12,16.665,87,8.9981,1,6,7,2012-10-08,04,Monday,October,Winter,sunny,holiday
9692,2012-10-08 05:00:00,4,1,0,1,13.94,15.91,76,15.0013,2,17,19,2012-10-08,05,Monday,October,Winter,sunny,holiday
9693,2012-10-08 06:00:00,4,1,0,1,13.94,17.425,76,7.0015,5,54,59,2012-10-08,06,Monday,October,Winter,sunny,holiday
9694,2012-10-08 07:00:00,4,1,0,2,13.94,16.665,76,11.0014,3,151,154,2012-10-08,07,Monday,October,Winter,cloudy,holiday
9695,2012-10-08 08:00:00,4,1,0,2,14.76,17.425,71,15.0013,23,374,397,2012-10-08,08,Monday,October,Winter,cloudy,holiday
9696,2012-10-08 09:00:00,4,1,0,2,15.58,19.695,66,11.0014,59,273,332,2012-10-08,09,Monday,October,Winter,cloudy,holiday
9697,2012-10-08 10:00:00,4,1,0,2,15.58,19.695,68,8.9981,69,229,298,2012-10-08,10,Monday,October,Winter,cloudy,holiday
9698,2012-10-08 11:00:00,4,1,0,2,16.4,20.455,62,6.0032,72,236,308,2012-10-08,11,Monday,October,Winter,cloudy,holiday
9699,2012-10-08 12:00:00,4,1,0,2,17.22,21.21,63,11.0014,74,267,341,2012-10-08,12,Monday,October,Winter,cloudy,holiday
9700,2012-10-08 13:00:00,4,1,0,2,17.22,21.21,62,12.998,82,323,405,2012-10-08,13,Monday,October,Winter,cloudy,holiday
